timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,val_loss
2026-02-20T19:30:54.767387,25450,3.612084,37.04,2.000000e-04,26009,625459200,0.6255,6.6799,
2026-02-20T19:31:39.542615,25500,3.619325,37.31,2.000000e-04,26012,626688000,0.6267,6.6924,
2026-02-20T19:31:40.695193,25500,3.619325,37.31,2.000000e-04,26010,626688000,0.6267,6.6927,3.537017
2026-02-20T19:32:28.853622,25550,3.569421,35.50,2.000000e-04,26009,627916800,0.6279,6.7061,
2026-02-20T19:33:13.435906,25600,3.536604,34.35,2.000000e-04,26012,629145600,0.6291,6.7185,
2026-02-20T19:33:58.897349,25650,3.598285,36.54,2.000000e-04,26014,630374400,0.6304,6.7311,
2026-02-20T19:34:43.607323,25700,3.624879,37.52,2.000000e-04,26017,631603200,0.6316,6.7435,
2026-02-20T19:35:28.344300,25750,3.635879,37.94,2.000000e-04,26020,632832000,0.6328,6.7559,
2026-02-20T19:36:13.304374,25800,3.624587,37.51,2.000000e-04,26022,634060800,0.6341,6.7684,
2026-02-20T19:36:58.337086,25850,3.663985,39.02,2.000000e-04,26024,635289600,0.6353,6.7809,
2026-02-20T19:37:43.316825,25900,3.687395,39.94,2.000000e-04,26027,636518400,0.6365,6.7934,
2026-02-20T19:38:28.429245,25950,3.635463,37.92,2.000000e-04,26029,637747200,0.6377,6.8060,
2026-02-20T19:39:13.323581,26000,3.637086,37.98,2.000000e-04,26031,638976000,0.6390,6.8184,
2026-02-20T19:39:14.486624,26000,3.637086,37.98,2.000000e-04,26030,638976000,0.6390,6.8187,3.514180
2026-02-20T19:40:38.817139,26050,3.645168,38.29,2.000000e-04,25991,640204800,0.6402,6.8422,
2026-02-20T19:41:23.470986,26100,3.628406,37.65,2.000000e-04,25994,641433600,0.6414,6.8546,
2026-02-20T19:42:08.199914,26150,3.646316,38.33,2.000000e-04,25996,642662400,0.6427,6.8670,
2026-02-20T19:42:53.038866,26200,3.663000,38.98,2.000000e-04,25999,643891200,0.6439,6.8795,
2026-02-20T19:43:38.501091,26250,3.644423,38.26,2.000000e-04,26001,645120000,0.6451,6.8921,
2026-02-20T19:44:23.408508,26300,3.626335,37.57,2.000000e-04,26003,646348800,0.6463,6.9046,
2026-02-20T19:45:08.374847,26350,3.607964,36.89,2.000000e-04,26006,647577600,0.6476,6.9170,
2026-02-20T19:45:53.217970,26400,3.629678,37.70,2.000000e-04,26008,648806400,0.6488,6.9295,
2026-02-20T19:46:38.185778,26450,3.639248,38.06,2.000000e-04,26011,650035200,0.6500,6.9420,
2026-02-20T19:47:23.189493,26500,3.610333,36.98,2.000000e-04,26013,651264000,0.6513,6.9545,
2026-02-20T19:47:24.351245,26500,3.610333,36.98,2.000000e-04,26012,651264000,0.6513,6.9548,3.511663
2026-02-20T19:48:12.729857,26550,3.615407,37.17,2.000000e-04,26011,652492800,0.6525,6.9683,
2026-02-20T19:48:57.650858,26600,3.630642,37.74,2.000000e-04,26013,653721600,0.6537,6.9807,
2026-02-20T19:49:42.673985,26650,3.627925,37.63,2.000000e-04,26015,654950400,0.6550,6.9932,
2026-02-20T19:50:28.356570,26700,3.641047,38.13,2.000000e-04,26017,656179200,0.6562,7.0059,
2026-02-20T19:51:13.324504,26750,3.616628,37.21,2.000000e-04,26019,657408000,0.6574,7.0184,
2026-02-20T19:51:58.424706,26800,3.587697,36.15,2.000000e-04,26021,658636800,0.6586,7.0310,
2026-02-20T19:52:43.562437,26850,3.601026,36.64,2.000000e-04,26023,659865600,0.6599,7.0435,
2026-02-20T19:53:29.160465,26900,3.608158,36.90,2.000000e-04,26025,661094400,0.6611,7.0562,
2026-02-20T19:54:14.117712,26950,3.574688,35.68,2.000000e-04,26027,662323200,0.6623,7.0686,
2026-02-20T19:54:59.058533,27000,3.554816,34.98,2.000000e-04,26030,663552000,0.6636,7.0811,
2026-02-20T19:55:00.218857,27000,3.554816,34.98,2.000000e-04,26029,663552000,0.6636,7.0814,3.509488
2026-02-20T19:56:24.193518,27050,3.558429,35.11,2.000000e-04,25991,664780800,0.6648,7.1048,
2026-02-20T19:57:08.894554,27100,3.556553,35.04,2.000000e-04,25994,666009600,0.6660,7.1172,
2026-02-20T19:57:54.090323,27150,3.531214,34.17,2.000000e-04,25996,667238400,0.6672,7.1297,
2026-02-20T19:58:39.383898,27200,3.533033,34.23,2.000000e-04,25998,668467200,0.6685,7.1423,
2026-02-20T19:59:24.699054,27250,3.575549,35.71,2.000000e-04,26000,669696000,0.6697,7.1549,
2026-02-20T20:00:10.449388,27300,3.567814,35.44,2.000000e-04,26001,670924800,0.6709,7.1676,
2026-02-20T20:00:55.682763,27350,3.572892,35.62,2.000000e-04,26003,672153600,0.6722,7.1802,
2026-02-20T20:01:41.106003,27400,3.615949,37.19,2.000000e-04,26005,673382400,0.6734,7.1928,
2026-02-20T20:02:26.265059,27450,3.600876,36.63,2.000000e-04,26007,674611200,0.6746,7.2054,
2026-02-20T20:03:12.050466,27500,3.568186,35.45,2.000000e-04,26009,675840000,0.6758,7.2181,
2026-02-20T20:03:13.210428,27500,3.568186,35.45,2.000000e-04,26008,675840000,0.6758,7.2184,3.494980
2026-02-20T20:04:01.368275,27550,3.575547,35.71,2.000000e-04,26007,677068800,0.6771,7.2318,
2026-02-20T20:04:46.142277,27600,3.596055,36.45,2.000000e-04,26009,678297600,0.6783,7.2442,
2026-02-20T20:05:31.228750,27650,3.609028,36.93,2.000000e-04,26011,679526400,0.6795,7.2567,
2026-02-20T20:06:16.078075,27700,3.582050,35.95,2.000000e-04,26014,680755200,0.6808,7.2692,
2026-02-20T20:07:00.934022,27750,3.585891,36.09,2.000000e-04,26016,681984000,0.6820,7.2816,
2026-02-20T20:07:45.865923,27800,3.621561,37.40,2.000000e-04,26018,683212800,0.6832,7.2941,
2026-02-20T20:08:30.781489,27850,3.623014,37.45,2.000000e-04,26021,684441600,0.6844,7.3066,
2026-02-20T20:09:16.464871,27900,3.606564,36.84,2.000000e-04,26022,685670400,0.6857,7.3193,
2026-02-20T20:10:01.329743,27950,3.603773,36.74,2.000000e-04,26025,686899200,0.6869,7.3318,
2026-02-20T20:10:46.109905,28000,3.599711,36.59,2.000000e-04,26027,688128000,0.6881,7.3442,
2026-02-20T20:10:47.266228,28000,3.599711,36.59,2.000000e-04,26026,688128000,0.6881,7.3445,3.494956
2026-02-20T20:12:11.226011,28050,3.599270,36.57,2.000000e-04,25990,689356800,0.6894,7.3678,
2026-02-20T20:12:56.264550,28100,3.619034,37.30,2.000000e-04,25992,690585600,0.6906,7.3804,
2026-02-20T20:13:40.887124,28150,3.636637,37.96,2.000000e-04,25994,691814400,0.6918,7.3927,
2026-02-20T20:14:25.543801,28200,3.599773,36.59,2.000000e-04,25997,693043200,0.6930,7.4052,
2026-02-20T20:15:10.158180,28250,3.604243,36.75,2.000000e-04,26000,694272000,0.6943,7.4175,
2026-02-20T20:15:54.778063,28300,3.649094,38.44,2.000000e-04,26002,695500800,0.6955,7.4299,
2026-02-20T20:16:39.583325,28350,3.621075,37.38,2.000000e-04,26005,696729600,0.6967,7.4424,
2026-02-20T20:17:24.380176,28400,3.584308,36.03,2.000000e-04,26007,697958400,0.6980,7.4548,
2026-02-20T20:18:09.065779,28450,3.572612,35.61,2.000000e-04,26009,699187200,0.6992,7.4672,
2026-02-20T20:18:54.621935,28500,3.574492,35.68,2.000000e-04,26011,700416000,0.7004,7.4799,
2026-02-20T20:18:55.774941,28500,3.574492,35.68,2.000000e-04,26010,700416000,0.7004,7.4802,3.515284
2026-02-20T20:19:43.751198,28550,3.619041,37.30,2.000000e-04,26009,701644800,0.7016,7.4935,
2026-02-20T20:20:28.432018,28600,3.636896,37.97,2.000000e-04,26012,702873600,0.7029,7.5060,
2026-02-20T20:21:13.339013,28650,3.578375,35.82,2.000000e-04,26014,704102400,0.7041,7.5184,
2026-02-20T20:21:58.583940,28700,3.541332,34.51,2.000000e-04,26016,705331200,0.7053,7.5310,
2026-02-20T20:22:43.393416,28750,3.548929,34.78,2.000000e-04,26018,706560000,0.7066,7.5434,
2026-02-20T20:23:28.379127,28800,3.537383,34.38,2.000000e-04,26020,707788800,0.7078,7.5559,
2026-02-20T20:24:13.212627,28850,3.538881,34.43,2.000000e-04,26023,709017600,0.7090,7.5684,
2026-02-20T20:24:58.584032,28900,3.547673,34.73,2.000000e-04,26024,710246400,0.7102,7.5810,
2026-02-20T20:25:43.363184,28950,3.530877,34.15,2.000000e-04,26027,711475200,0.7115,7.5934,
2026-02-20T20:26:28.184441,29000,3.528837,34.08,2.000000e-04,26029,712704000,0.7127,7.6059,
2026-02-20T20:26:29.340848,29000,3.528837,34.08,2.000000e-04,26028,712704000,0.7127,7.6062,3.494271
2026-02-20T20:27:52.235111,29050,3.556963,35.06,2.000000e-04,25994,713932800,0.7139,7.6292,
2026-02-20T20:28:36.778747,29100,3.570108,35.52,2.000000e-04,25997,715161600,0.7152,7.6416,
2026-02-20T20:29:21.345121,29150,3.576443,35.75,2.000000e-04,25999,716390400,0.7164,7.6540,
2026-02-20T20:30:06.162790,29200,3.564232,35.31,2.000000e-04,26001,717619200,0.7176,7.6664,
2026-02-20T20:30:51.029257,29250,3.579352,35.85,2.000000e-04,26004,718848000,0.7188,7.6789,
2026-02-20T20:31:36.552740,29300,3.584450,36.03,2.000000e-04,26005,720076800,0.7201,7.6915,
2026-02-20T20:32:21.367222,29350,3.569012,35.48,2.000000e-04,26008,721305600,0.7213,7.7040,
2026-02-20T20:33:06.137045,29400,3.568136,35.45,2.000000e-04,26010,722534400,0.7225,7.7164,
2026-02-20T20:33:50.897216,29450,3.585722,36.08,2.000000e-04,26012,723763200,0.7238,7.7289,
2026-02-20T20:34:35.918631,29500,3.636016,37.94,2.000000e-04,26014,724992000,0.7250,7.7414,
2026-02-20T20:34:37.077678,29500,3.636016,37.94,2.000000e-04,26013,724992000,0.7250,7.7417,3.479025
2026-02-20T20:35:25.740220,29550,3.613715,37.10,2.000000e-04,26012,726220800,0.7262,7.7552,
2026-02-20T20:36:10.540256,29600,3.565560,35.36,2.000000e-04,26014,727449600,0.7274,7.7676,
2026-02-20T20:36:55.554488,29650,3.559134,35.13,2.000000e-04,26016,728678400,0.7287,7.7802,
2026-02-20T20:37:40.381320,29700,3.562954,35.27,2.000000e-04,26019,729907200,0.7299,7.7926,
2026-02-20T20:38:25.281394,29750,3.576274,35.74,2.000000e-04,26021,731136000,0.7311,7.8051,
2026-02-20T20:39:10.275706,29800,3.592895,36.34,2.000000e-04,26023,732364800,0.7324,7.8176,
2026-02-20T20:39:55.188384,29850,3.567207,35.42,2.000000e-04,26025,733593600,0.7336,7.8301,
2026-02-20T20:40:40.046172,29900,3.565666,35.36,2.000000e-04,26027,734822400,0.7348,7.8425,
2026-02-20T20:41:25.886186,29950,3.578150,35.81,2.000000e-04,26028,736051200,0.7361,7.8552,
2026-02-20T20:42:10.852513,30000,3.587231,36.13,2.000000e-04,26030,737280000,0.7373,7.8677,
2026-02-20T20:42:12.011790,30000,3.587231,36.13,2.000000e-04,26029,737280000,0.7373,7.8681,3.475398
2026-02-20T20:43:35.236783,30050,3.589522,36.22,2.000000e-04,25996,738508800,0.7385,7.8912,
2026-02-20T20:44:19.742169,30100,3.566219,35.38,2.000000e-04,25999,739737600,0.7397,7.9035,
2026-02-20T20:45:04.887893,30150,3.558450,35.11,2.000000e-04,26001,740966400,0.7410,7.9161,
2026-02-20T20:45:49.605343,30200,3.578231,35.81,2.000000e-04,26003,742195200,0.7422,7.9285,
2026-02-20T20:46:34.165813,30250,3.588492,36.18,2.000000e-04,26006,743424000,0.7434,7.9409,
2026-02-20T20:47:18.797098,30300,3.612719,37.07,2.000000e-04,26008,744652800,0.7447,7.9533,
2026-02-20T20:48:03.509647,30350,3.633598,37.85,2.000000e-04,26010,745881600,0.7459,7.9657,
2026-02-20T20:48:48.159236,30400,3.614556,37.13,2.000000e-04,26013,747110400,0.7471,7.9781,
2026-02-20T20:49:32.773219,30450,3.577892,35.80,2.000000e-04,26015,748339200,0.7483,7.9905,
2026-02-20T20:50:17.578271,30500,3.538440,34.41,2.000000e-04,26017,749568000,0.7496,8.0029,
2026-02-20T20:50:18.760393,30500,3.538440,34.41,2.000000e-04,26016,749568000,0.7496,8.0033,3.490864
2026-02-20T20:51:07.474216,30550,3.541499,34.52,2.000000e-04,26015,750796800,0.7508,8.0168,
2026-02-20T20:51:52.231887,30600,3.564090,35.31,2.000000e-04,26017,752025600,0.7520,8.0292,
2026-02-20T20:52:37.265262,30650,3.566146,35.38,2.000000e-04,26019,753254400,0.7533,8.0417,
2026-02-20T20:53:22.209009,30700,3.569435,35.50,2.000000e-04,26021,754483200,0.7545,8.0542,
2026-02-20T20:54:07.815472,30750,3.562987,35.27,2.000000e-04,26022,755712000,0.7557,8.0669,
2026-02-20T20:54:52.781357,30800,3.551630,34.87,2.000000e-04,26024,756940800,0.7569,8.0794,
2026-02-20T20:55:37.682126,30850,3.582431,35.96,2.000000e-04,26026,758169600,0.7582,8.0919,
2026-02-20T20:56:22.657861,30900,3.598603,36.55,2.000000e-04,26028,759398400,0.7594,8.1043,
2026-02-20T20:57:07.623669,30950,3.570776,35.54,2.000000e-04,26030,760627200,0.7606,8.1168,
2026-02-20T20:57:52.591801,31000,3.573646,35.65,2.000000e-04,26032,761856000,0.7619,8.1293,
2026-02-20T20:57:53.755724,31000,3.573646,35.65,2.000000e-04,26031,761856000,0.7619,8.1297,3.470591
2026-02-20T20:59:16.620371,31050,3.576128,35.73,2.000000e-04,26000,763084800,0.7631,8.1527,
2026-02-20T21:00:01.162224,31100,3.576538,35.75,2.000000e-04,26002,764313600,0.7643,8.1650,
2026-02-20T21:00:45.752129,31150,3.573322,35.63,2.000000e-04,26005,765542400,0.7655,8.1774,
2026-02-20T21:01:31.290732,31200,3.552686,34.91,2.000000e-04,26006,766771200,0.7668,8.1901,
2026-02-20T21:02:16.079513,31250,3.576825,35.76,2.000000e-04,26008,768000000,0.7680,8.2025,
2026-02-20T21:03:00.894192,31300,3.590226,36.24,2.000000e-04,26010,769228800,0.7692,8.2150,
2026-02-20T21:03:45.917852,31350,3.572758,35.61,2.000000e-04,26012,770457600,0.7705,8.2275,
2026-02-20T21:04:31.423019,31400,3.567578,35.43,2.000000e-04,26014,771686400,0.7717,8.2401,
2026-02-20T21:05:16.307405,31450,3.558659,35.12,2.000000e-04,26016,772915200,0.7729,8.2526,
2026-02-20T21:06:01.275270,31500,3.542882,34.57,2.000000e-04,26018,774144000,0.7741,8.2651,
2026-02-20T21:06:02.436188,31500,3.542882,34.57,2.000000e-04,26017,774144000,0.7741,8.2654,3.468871
2026-02-20T21:06:50.773561,31550,3.574879,35.69,2.000000e-04,26016,775372800,0.7754,8.2788,
2026-02-20T21:07:36.266250,31600,3.606220,36.83,2.000000e-04,26017,776601600,0.7766,8.2915,
2026-02-20T21:08:21.259172,31650,3.584390,36.03,2.000000e-04,26019,777830400,0.7778,8.3040,
2026-02-20T21:09:06.139857,31700,3.562943,35.27,2.000000e-04,26021,779059200,0.7791,8.3164,
2026-02-20T21:09:50.931307,31750,3.551645,34.87,2.000000e-04,26024,780288000,0.7803,8.3289,
2026-02-20T21:10:35.933448,31800,3.571537,35.57,2.000000e-04,26025,781516800,0.7815,8.3414,
2026-02-20T21:11:20.773551,31850,3.582289,35.96,2.000000e-04,26028,782745600,0.7827,8.3538,
2026-02-20T21:12:05.412206,31900,3.582138,35.95,2.000000e-04,26030,783974400,0.7840,8.3662,
2026-02-20T21:12:50.220387,31950,3.588230,36.17,2.000000e-04,26032,785203200,0.7852,8.3787,
2026-02-20T21:13:35.685053,32000,3.575497,35.71,2.000000e-04,26033,786432000,0.7864,8.3913,
2026-02-20T21:13:36.837757,32000,3.575497,35.71,2.000000e-04,26032,786432000,0.7864,8.3916,3.467438
2026-02-20T21:15:00.598171,32050,3.551000,34.85,2.000000e-04,26001,787660800,0.7877,8.4149,
2026-02-20T21:15:44.939938,32100,3.551709,34.87,2.000000e-04,26003,788889600,0.7889,8.4272,
2026-02-20T21:16:29.358608,32150,3.543546,34.59,2.000000e-04,26006,790118400,0.7901,8.4395,
2026-02-20T21:17:14.469496,32200,3.522584,33.87,2.000000e-04,26008,791347200,0.7913,8.4521,
2026-02-20T21:17:58.926878,32250,3.530508,34.14,2.000000e-04,26010,792576000,0.7926,8.4644,
2026-02-20T21:18:43.445117,32300,3.538555,34.42,2.000000e-04,26012,793804800,0.7938,8.4768,
2026-02-20T21:19:28.117424,32350,3.554207,34.96,2.000000e-04,26015,795033600,0.7950,8.4892,
2026-02-20T21:20:12.795921,32400,3.533026,34.23,2.000000e-04,26017,796262400,0.7963,8.5016,
2026-02-20T21:20:57.502772,32450,3.535025,34.30,2.000000e-04,26019,797491200,0.7975,8.5140,
2026-02-20T21:21:42.253305,32500,3.576288,35.74,2.000000e-04,26021,798720000,0.7987,8.5265,
2026-02-20T21:21:43.411654,32500,3.576288,35.74,2.000000e-04,26020,798720000,0.7987,8.5268,3.477897
2026-02-20T21:22:31.657154,32550,3.584423,36.03,2.000000e-04,26019,799948800,0.7999,8.5402,
2026-02-20T21:23:17.075773,32600,3.593953,36.38,2.000000e-04,26021,801177600,0.8012,8.5528,
2026-02-20T21:24:01.843880,32650,3.566907,35.41,2.000000e-04,26023,802406400,0.8024,8.5652,
2026-02-20T21:24:46.739105,32700,3.540728,34.49,2.000000e-04,26025,803635200,0.8036,8.5777,
2026-02-20T21:25:31.495712,32750,3.567587,35.43,2.000000e-04,26027,804864000,0.8049,8.5901,
2026-02-20T21:26:16.348303,32800,3.557392,35.07,2.000000e-04,26029,806092800,0.8061,8.6026,
2026-02-20T21:27:02.006362,32850,3.565406,35.35,2.000000e-04,26030,807321600,0.8073,8.6153,
2026-02-20T21:27:46.808453,32900,3.583836,36.01,2.000000e-04,26032,808550400,0.8086,8.6277,
2026-02-20T21:28:31.730945,32950,3.606315,36.83,2.000000e-04,26034,809779200,0.8098,8.6402,
2026-02-20T21:29:16.842097,33000,3.611061,37.01,2.000000e-04,26036,811008000,0.8110,8.6527,
2026-02-20T21:29:18.003253,33000,3.611061,37.01,2.000000e-04,26035,811008000,0.8110,8.6531,3.453235
2026-02-20T21:30:42.149272,33050,3.581657,35.93,2.000000e-04,26004,812236800,0.8122,8.6764,
2026-02-20T21:31:26.693477,33100,3.579780,35.87,2.000000e-04,26006,813465600,0.8135,8.6888,
2026-02-20T21:32:11.401419,33150,3.595848,36.45,2.000000e-04,26008,814694400,0.8147,8.7012,
2026-02-20T21:32:56.337872,33200,3.610066,36.97,2.000000e-04,26010,815923200,0.8159,8.7137,
2026-02-20T21:33:41.749952,33250,3.580939,35.91,2.000000e-04,26012,817152000,0.8172,8.7263,
2026-02-20T21:34:26.712761,33300,3.602689,36.70,2.000000e-04,26014,818380800,0.8184,8.7388,
2026-02-20T21:35:11.882816,33350,3.601518,36.65,2.000000e-04,26015,819609600,0.8196,8.7514,
2026-02-20T21:35:56.817131,33400,3.581394,35.92,2.000000e-04,26017,820838400,0.8208,8.7638,
2026-02-20T21:36:42.403073,33450,3.588095,36.17,2.000000e-04,26019,822067200,0.8221,8.7765,
2026-02-20T21:37:27.522662,33500,3.557787,35.09,2.000000e-04,26020,823296000,0.8233,8.7890,
2026-02-20T21:37:28.685453,33500,3.557787,35.09,2.000000e-04,26019,823296000,0.8233,8.7894,3.457778
2026-02-20T21:38:16.951430,33550,3.557432,35.07,2.000000e-04,26018,824524800,0.8245,8.8028,
2026-02-20T21:39:01.760614,33600,3.585181,36.06,2.000000e-04,26020,825753600,0.8258,8.8152,
2026-02-20T21:39:46.797250,33650,3.563981,35.30,2.000000e-04,26022,826982400,0.8270,8.8277,
2026-02-20T21:40:31.797953,33700,3.543963,34.60,2.000000e-04,26024,828211200,0.8282,8.8402,
2026-02-20T21:41:17.652080,33750,3.559487,35.15,2.000000e-04,26025,829440000,0.8294,8.8530,
2026-02-20T21:42:02.588286,33800,3.558349,35.11,2.000000e-04,26027,830668800,0.8307,8.8654,
2026-02-20T21:42:47.588071,33850,3.539992,34.47,2.000000e-04,26029,831897600,0.8319,8.8779,
2026-02-20T21:43:32.628567,33900,3.533938,34.26,2.000000e-04,26031,833126400,0.8331,8.8905,
2026-02-20T21:44:18.449697,33950,3.544823,34.63,2.000000e-04,26032,834355200,0.8344,8.9032,
2026-02-20T21:45:03.469720,34000,3.532341,34.20,2.000000e-04,26034,835584000,0.8356,8.9157,
2026-02-20T21:45:04.635137,34000,3.532341,34.20,2.000000e-04,26033,835584000,0.8356,8.9160,3.466001
2026-02-20T21:46:28.975674,34050,3.528407,34.07,2.000000e-04,26003,836812800,0.8368,8.9394,
2026-02-20T21:47:13.575235,34100,3.544028,34.61,2.000000e-04,26005,838041600,0.8380,8.9518,
2026-02-20T21:47:58.953523,34150,3.529781,34.12,2.000000e-04,26006,839270400,0.8393,8.9644,
2026-02-20T21:48:43.950570,34200,3.517523,33.70,2.000000e-04,26008,840499200,0.8405,8.9769,
2026-02-20T21:49:28.715661,34250,3.552365,34.90,2.000000e-04,26010,841728000,0.8417,8.9894,
2026-02-20T21:50:13.478708,34300,3.580482,35.89,2.000000e-04,26012,842956800,0.8430,9.0018,
2026-02-20T21:50:58.500693,34350,3.584653,36.04,2.000000e-04,26014,844185600,0.8442,9.0143,
2026-02-20T21:51:43.246780,34400,3.569744,35.51,2.000000e-04,26016,845414400,0.8454,9.0267,
2026-02-20T21:52:27.861961,34450,3.574956,35.69,2.000000e-04,26018,846643200,0.8466,9.0391,
2026-02-20T21:53:12.708770,34500,3.586825,36.12,2.000000e-04,26020,847872000,0.8479,9.0516,
2026-02-20T21:53:13.864964,34500,3.586825,36.12,2.000000e-04,26019,847872000,0.8479,9.0519,3.444388
2026-02-20T21:54:02.544158,34550,3.584764,36.04,2.000000e-04,26018,849100800,0.8491,9.0654,
2026-02-20T21:54:47.277236,34600,3.587418,36.14,2.000000e-04,26020,850329600,0.8503,9.0779,
2026-02-20T21:55:32.464559,34650,3.604644,36.77,2.000000e-04,26021,851558400,0.8516,9.0904,
2026-02-20T21:56:17.406495,34700,3.607463,36.87,2.000000e-04,26023,852787200,0.8528,9.1029,
2026-02-20T21:57:02.261381,34750,3.593345,36.36,2.000000e-04,26025,854016000,0.8540,9.1153,
2026-02-20T21:57:47.967109,34800,3.595715,36.44,2.000000e-04,26026,855244800,0.8552,9.1280,
2026-02-20T21:58:32.852208,34850,3.620457,37.35,2.000000e-04,26028,856473600,0.8565,9.1405,
2026-02-20T21:59:17.623729,34900,3.612622,37.06,2.000000e-04,26030,857702400,0.8577,9.1530,
2026-02-20T22:00:02.496762,34950,3.590655,36.26,2.000000e-04,26032,858931200,0.8589,9.1654,
2026-02-20T22:00:47.453847,35000,3.587832,36.16,2.000000e-04,26034,860160000,0.8602,9.1779,
2026-02-20T22:00:48.608028,35000,3.587832,36.16,2.000000e-04,26033,860160000,0.8602,9.1782,3.450289
2026-02-20T22:02:12.058590,35050,3.585565,36.07,2.000000e-04,26004,861388800,0.8614,9.2014,
2026-02-20T22:02:56.686938,35100,3.585048,36.06,2.000000e-04,26006,862617600,0.8626,9.2138,
2026-02-20T22:03:41.436492,35150,3.599994,36.60,2.000000e-04,26008,863846400,0.8638,9.2262,
2026-02-20T22:04:26.971578,35200,3.591418,36.29,2.000000e-04,26010,865075200,0.8651,9.2389,
2026-02-20T22:05:11.697674,35250,3.580484,35.89,2.000000e-04,26011,866304000,0.8663,9.2513,
2026-02-20T22:05:56.573098,35300,3.598826,36.56,2.000000e-04,26013,867532800,0.8675,9.2638,
2026-02-20T22:06:41.523778,35350,3.594921,36.41,2.000000e-04,26015,868761600,0.8688,9.2763,
2026-02-20T22:07:26.926981,35400,3.582461,35.96,2.000000e-04,26017,869990400,0.8700,9.2889,
2026-02-20T22:08:11.615826,35450,3.568531,35.46,2.000000e-04,26018,871219200,0.8712,9.3013,
2026-02-20T22:08:56.414256,35500,3.557189,35.06,2.000000e-04,26020,872448000,0.8724,9.3137,
2026-02-20T22:08:57.568805,35500,3.557189,35.06,2.000000e-04,26019,872448000,0.8724,9.3140,3.469508
2026-02-20T22:09:45.661297,35550,3.547696,34.73,2.000000e-04,26019,873676800,0.8737,9.3274,
2026-02-20T22:10:30.341790,35600,3.535249,34.30,2.000000e-04,26021,874905600,0.8749,9.3398,
2026-02-20T22:11:15.245942,35650,3.515682,33.64,2.000000e-04,26023,876134400,0.8761,9.3523,
2026-02-20T22:12:00.039695,35700,3.510202,33.46,2.000000e-04,26024,877363200,0.8774,9.3647,
2026-02-20T22:12:44.843111,35750,3.533351,34.24,2.000000e-04,26026,878592000,0.8786,9.3772,
2026-02-20T22:13:30.466490,35800,3.563450,35.28,2.000000e-04,26028,879820800,0.8798,9.3899,
2026-02-20T22:14:15.182885,35850,3.568598,35.47,2.000000e-04,26029,881049600,0.8810,9.4023,
2026-02-20T22:14:59.945515,35900,3.557719,35.08,2.000000e-04,26031,882278400,0.8823,9.4147,
2026-02-20T22:15:44.633944,35950,3.538647,34.42,2.000000e-04,26033,883507200,0.8835,9.4271,
2026-02-20T22:16:30.231100,36000,3.531966,34.19,2.000000e-04,26034,884736000,0.8847,9.4398,
2026-02-20T22:16:31.388214,36000,3.531966,34.19,2.000000e-04,26034,884736000,0.8847,9.4401,3.448657
2026-02-20T22:17:54.917215,36050,3.547355,34.72,2.000000e-04,26006,885964800,0.8860,9.4633,
2026-02-20T22:18:39.467666,36100,3.573158,35.63,2.000000e-04,26008,887193600,0.8872,9.4757,
2026-02-20T22:19:24.375066,36150,3.564922,35.34,2.000000e-04,26010,888422400,0.8884,9.4882,
2026-02-20T22:20:09.499839,36200,3.546256,34.68,2.000000e-04,26011,889651200,0.8897,9.5007,
2026-02-20T22:20:54.151045,36250,3.566025,35.38,2.000000e-04,26013,890880000,0.8909,9.5131,
2026-02-20T22:21:38.841027,36300,3.565173,35.35,2.000000e-04,26015,892108800,0.8921,9.5255,
2026-02-20T22:22:23.697257,36350,3.554718,34.98,2.000000e-04,26017,893337600,0.8933,9.5380,
2026-02-20T22:23:09.140927,36400,3.568532,35.46,2.000000e-04,26018,894566400,0.8946,9.5506,
2026-02-20T22:23:53.972801,36450,3.564273,35.31,2.000000e-04,26020,895795200,0.8958,9.5630,
2026-02-20T22:24:38.789687,36500,3.581494,35.93,2.000000e-04,26022,897024000,0.8970,9.5755,
2026-02-20T22:24:40.012679,36500,3.581494,35.93,2.000000e-04,26021,897024000,0.8970,9.5758,3.439245
2026-02-20T22:25:28.264382,36550,3.612575,37.06,2.000000e-04,26020,898252800,0.8983,9.5892,
2026-02-20T22:26:13.626413,36600,3.593230,36.35,2.000000e-04,26022,899481600,0.8995,9.6018,
2026-02-20T22:26:58.542608,36650,3.542493,34.55,2.000000e-04,26023,900710400,0.9007,9.6143,
2026-02-20T22:27:43.272166,36700,3.523713,33.91,2.000000e-04,26025,901939200,0.9019,9.6267,
2026-02-20T22:28:27.998421,36750,3.556734,35.05,2.000000e-04,26027,903168000,0.9032,9.6392,
2026-02-20T22:29:13.322327,36800,3.562937,35.27,2.000000e-04,26029,904396800,0.9044,9.6518,
2026-02-20T22:29:58.114587,36850,3.545284,34.65,2.000000e-04,26030,905625600,0.9056,9.6642,
2026-02-20T22:30:43.102595,36900,3.549123,34.78,2.000000e-04,26032,906854400,0.9069,9.6767,
2026-02-20T22:31:28.023822,36950,3.551210,34.86,2.000000e-04,26034,908083200,0.9081,9.6892,
2026-02-20T22:32:13.071901,37000,3.549882,34.81,2.000000e-04,26035,909312000,0.9093,9.7017,
2026-02-20T22:32:14.227795,37000,3.549882,34.81,2.000000e-04,26034,909312000,0.9093,9.7020,3.437041
