timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-20T03:07:35.931167,10000,1.787485,5.97,4.603353e-05,26516,245760000,2.5746
2026-02-20T03:09:06.899030,10050,1.765282,5.84,4.599296e-05,26389,246988800,2.5998
2026-02-20T03:09:51.935376,10100,1.733501,5.66,4.595219e-05,26394,248217600,2.6123
2026-02-20T03:10:37.181875,10150,1.770687,5.87,4.591124e-05,26397,249446400,2.6249
2026-02-20T03:11:22.510599,10200,1.798538,6.04,4.587011e-05,26401,250675200,2.6375
2026-02-20T03:12:07.873502,10250,1.791368,6.00,4.582879e-05,26404,251904000,2.6501
2026-02-20T03:12:53.768805,10300,1.770761,5.88,4.578728e-05,26406,253132800,2.6628
2026-02-20T03:13:39.015947,10350,1.729689,5.64,4.574559e-05,26409,254361600,2.6754
2026-02-20T03:14:24.181158,10400,1.717607,5.57,4.570372e-05,26413,255590400,2.6880
2026-02-20T03:15:09.395616,10450,1.714469,5.55,4.566167e-05,26417,256819200,2.7005
2026-02-20T03:15:54.572191,10500,1.708762,5.52,4.561943e-05,26420,258048000,2.7131
2026-02-20T03:16:39.664778,10550,1.754421,5.78,4.557701e-05,26424,259276800,2.7256
2026-02-20T03:17:24.832002,10600,1.726717,5.62,4.553440e-05,26428,260505600,2.7381
2026-02-20T03:28:32.740607,10650,1.438308,4.21,4.549162e-05,4605438,261709824,0.0158
2026-02-20T03:29:17.751574,10700,1.455300,4.29,4.544865e-05,2581977,262938624,0.0283
2026-02-20T03:30:02.412981,10750,1.467915,4.34,4.540551e-05,1803213,264167424,0.0407
2026-02-20T03:30:47.335672,10800,1.434375,4.20,4.536218e-05,1386452,265396224,0.0532
2026-02-20T03:31:32.334577,10850,1.423349,4.15,4.531867e-05,1127760,266625024,0.0657
2026-02-20T03:32:17.373073,10900,1.403660,4.07,4.527499e-05,951666,267853824,0.0782
2026-02-20T03:33:02.315647,10950,1.379300,3.97,4.523112e-05,824391,269082624,0.0907
2026-02-20T03:33:47.318392,11000,1.377955,3.97,4.518708e-05,727811,270311424,0.1032
2026-02-20T03:34:41.040938,11050,1.386516,4.00,4.514286e-05,638729,271540224,0.1181
2026-02-20T03:35:25.858271,11100,1.366406,3.92,4.509846e-05,580429,272769024,0.1305
2026-02-20T03:36:10.717193,11150,1.315979,3.73,4.505388e-05,532239,273997824,0.1430
2026-02-20T03:36:55.531889,11200,1.342326,3.83,4.500913e-05,491812,275226624,0.1554
2026-02-20T03:37:40.375498,11250,1.371847,3.94,4.496420e-05,457359,276455424,0.1679
2026-02-20T03:38:25.175408,11300,1.357311,3.89,4.491909e-05,427693,277684224,0.1803
2026-02-20T03:39:09.984104,11350,1.350020,3.86,4.487381e-05,401852,278913024,0.1928
2026-02-20T03:39:54.919810,11400,1.390709,4.02,4.482835e-05,379080,280141824,0.2053
2026-02-20T03:40:39.848787,11450,1.370083,3.94,4.478272e-05,358922,281370624,0.2178
2026-02-20T03:41:24.862416,11500,1.367425,3.93,4.473692e-05,340913,282599424,0.2303
2026-02-20T03:42:09.854669,11550,1.426416,4.16,4.469094e-05,324768,283828224,0.2428
2026-02-20T03:42:54.825561,11600,1.395147,4.04,4.464479e-05,310212,285057024,0.2553
2026-02-20T03:43:39.754614,11650,1.373559,3.95,4.459846e-05,297026,286285824,0.2677
2026-02-20T03:44:24.928736,11700,1.347145,3.85,4.455197e-05,284947,287514624,0.2803
2026-02-20T03:45:09.945664,11750,1.369968,3.94,4.450530e-05,273942,288743424,0.2928
2026-02-20T03:45:55.160566,11800,1.385196,4.00,4.445846e-05,263792,289972224,0.3053
2026-02-20T03:46:40.421314,11850,1.399626,4.05,4.441145e-05,254434,291201024,0.3179
2026-02-20T03:47:25.835850,11900,1.433043,4.19,4.436427e-05,245756,292429824,0.3305
2026-02-20T03:48:11.279833,11950,1.397829,4.05,4.431692e-05,237710,293658624,0.3432
2026-02-20T03:48:56.726286,12000,1.388787,4.01,4.426940e-05,230235,294887424,0.3558
2026-02-20T03:49:54.674709,12050,1.388912,4.01,4.422171e-05,221187,296116224,0.3719
2026-02-20T03:50:39.984046,12100,1.429474,4.18,4.417386e-05,214834,297345024,0.3845
2026-02-20T03:51:25.331864,12150,1.393925,4.03,4.412583e-05,208878,298573824,0.3971
2026-02-20T03:52:10.603056,12200,1.358188,3.89,4.407764e-05,203299,299802624,0.4096
2026-02-20T03:52:55.879835,12250,1.371034,3.94,4.402928e-05,198052,301031424,0.4222
2026-02-20T03:53:41.240029,12300,1.364409,3.91,4.398076e-05,193097,302260224,0.4348
2026-02-20T03:54:26.631425,12350,1.398709,4.05,4.393207e-05,188419,303489024,0.4474
2026-02-20T03:55:12.023782,12400,1.362762,3.91,4.388321e-05,183996,304717824,0.4600
2026-02-20T03:55:57.341914,12450,1.342589,3.83,4.383419e-05,179818,305946624,0.4726
2026-02-20T03:56:42.592924,12500,1.373925,3.95,4.378500e-05,175863,307175424,0.4852
2026-02-20T03:57:28.026798,12550,1.367768,3.93,4.373565e-05,172090,308404224,0.4978
2026-02-20T03:58:13.414555,12600,1.393290,4.03,4.368614e-05,168508,309633024,0.5104
2026-02-20T03:58:58.881317,12650,1.409858,4.10,4.363646e-05,165092,310861824,0.5230
2026-02-20T03:59:44.366480,12700,1.391455,4.02,4.358662e-05,161835,312090624,0.5357
2026-02-20T04:00:29.776945,12750,1.370941,3.94,4.353662e-05,158734,313319424,0.5483
2026-02-20T04:01:15.353939,12800,1.403738,4.07,4.348646e-05,155760,314548224,0.5610
2026-02-20T04:02:00.887382,12850,1.468191,4.34,4.343613e-05,152921,315777024,0.5736
2026-02-20T04:02:46.380264,12900,1.437469,4.21,4.338565e-05,150207,317005824,0.5862
2026-02-20T04:03:31.984378,12950,1.378792,3.97,4.333501e-05,147599,318234624,0.5989
2026-02-20T04:04:17.472220,13000,1.367024,3.92,4.328420e-05,145108,319463424,0.6115
2026-02-20T04:05:15.939079,13050,1.350002,3.86,4.323324e-05,141898,320692224,0.6278
2026-02-20T04:06:01.253520,13100,1.343554,3.83,4.318212e-05,139642,321921024,0.6404
2026-02-20T04:06:46.615107,13150,1.376107,3.96,4.313084e-05,137470,323149824,0.6530
2026-02-20T04:07:31.900137,13200,1.387781,4.01,4.307940e-05,135384,324378624,0.6656
2026-02-20T04:08:17.195482,13250,1.364841,3.92,4.302781e-05,133376,325607424,0.6781
2026-02-20T04:09:02.472570,13300,1.371917,3.94,4.297606e-05,131441,326836224,0.6907
2026-02-20T04:09:47.844259,13350,1.390221,4.02,4.292416e-05,129571,328065024,0.7033
2026-02-20T04:10:33.289985,13400,1.360524,3.90,4.287210e-05,127763,329293824,0.7159
2026-02-20T04:11:18.637829,13450,1.316866,3.73,4.281988e-05,126023,330522624,0.7285
2026-02-20T04:12:04.153214,13500,1.347282,3.85,4.276751e-05,124334,331751424,0.7412
2026-02-20T04:12:49.477377,13550,1.389291,4.01,4.271499e-05,122710,332980224,0.7538
2026-02-20T04:13:34.891928,13600,1.391588,4.02,4.266231e-05,121135,334209024,0.7664
