timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,phase
2026-02-19T00:03:54.765102,65850,3.343063,28.31,1.888097e-04,25359,1618329600,1.6183,17.7268,training_v2
2026-02-19T00:04:39.313208,65900,3.353677,28.61,1.887925e-04,25361,1619558400,1.6196,17.7392,training_v2
2026-02-19T00:05:23.896632,65950,3.350562,28.52,1.887754e-04,25362,1620787200,1.6208,17.7515,training_v2
2026-02-19T00:06:08.488707,66000,3.345732,28.38,1.887582e-04,25364,1622016000,1.6220,17.7639,training_v2
2026-02-19T00:07:30.512843,66050,3.351469,28.54,1.887410e-04,25350,1623244800,1.6232,17.7867,training_v2
2026-02-19T00:08:14.950320,66100,3.335399,28.09,1.887238e-04,25352,1624473600,1.6245,17.7991,training_v2
2026-02-19T00:08:59.611024,66150,3.340291,28.23,1.887065e-04,25354,1625702400,1.6257,17.8115,training_v2
2026-02-19T00:09:44.322050,66200,3.326427,27.84,1.886893e-04,25355,1626931200,1.6269,17.8239,training_v2
2026-02-19T00:10:28.896559,66250,3.299482,27.10,1.886721e-04,25357,1628160000,1.6282,17.8363,training_v2
2026-02-19T00:11:13.338063,66300,3.242170,25.59,1.886548e-04,25358,1629388800,1.6294,17.8486,training_v2
2026-02-19T00:11:57.757649,66350,3.179902,24.04,1.886375e-04,25360,1630617600,1.6306,17.8610,training_v2
2026-02-19T00:12:42.186199,66400,3.186543,24.20,1.886203e-04,25361,1631846400,1.6318,17.8733,training_v2
2026-02-19T00:13:26.524477,66450,3.194040,24.39,1.886030e-04,25363,1633075200,1.6331,17.8856,training_v2
2026-02-19T00:14:10.971822,66500,3.180200,24.05,1.885857e-04,25365,1634304000,1.6343,17.8980,training_v2
2026-02-19T00:14:58.848207,66550,3.260280,26.06,1.885683e-04,25365,1635532800,1.6355,17.9113,training_v2
2026-02-19T00:15:43.318975,66600,3.354352,28.63,1.885510e-04,25366,1636761600,1.6368,17.9236,training_v2
2026-02-19T00:16:27.831952,66650,3.334478,28.06,1.885337e-04,25368,1637990400,1.6380,17.9360,training_v2
2026-02-19T00:17:12.373327,66700,3.315039,27.52,1.885163e-04,25369,1639219200,1.6392,17.9483,training_v2
2026-02-19T00:17:56.891681,66750,3.322118,27.72,1.884989e-04,25371,1640448000,1.6404,17.9607,training_v2
2026-02-19T00:18:41.543173,66800,3.340233,28.23,1.884816e-04,25372,1641676800,1.6417,17.9731,training_v2
2026-02-19T00:19:26.248173,66850,3.370765,29.10,1.884642e-04,25374,1642905600,1.6429,17.9855,training_v2
2026-02-19T00:20:10.919842,66900,3.357034,28.70,1.884468e-04,25375,1644134400,1.6441,17.9979,training_v2
2026-02-19T00:20:55.619094,66950,3.351797,28.55,1.884293e-04,25377,1645363200,1.6454,18.0104,training_v2
2026-02-19T00:21:40.295852,67000,3.369063,29.05,1.884119e-04,25378,1646592000,1.6466,18.0228,training_v2
2026-02-19T00:23:03.319585,67050,3.321925,27.71,1.883945e-04,25365,1647820800,1.6478,18.0458,training_v2
2026-02-19T00:23:47.488628,67100,3.311635,27.43,1.883770e-04,25366,1649049600,1.6490,18.0581,training_v2
2026-02-19T00:24:31.715446,67150,3.334601,28.07,1.883596e-04,25368,1650278400,1.6503,18.0704,training_v2
2026-02-19T00:25:15.971670,67200,3.333619,28.04,1.883421e-04,25370,1651507200,1.6515,18.0827,training_v2
2026-02-19T00:26:00.297972,67250,3.323722,27.76,1.883246e-04,25371,1652736000,1.6527,18.0950,training_v2
2026-02-19T00:26:44.738093,67300,3.289716,26.84,1.883071e-04,25373,1653964800,1.6540,18.1073,training_v2
2026-02-19T00:27:29.199826,67350,3.224946,25.15,1.882896e-04,25374,1655193600,1.6552,18.1197,training_v2
2026-02-19T00:28:13.690900,67400,3.168782,23.78,1.882720e-04,25376,1656422400,1.6564,18.1320,training_v2
2026-02-19T00:28:58.203047,67450,3.183301,24.13,1.882545e-04,25377,1657651200,1.6577,18.1444,training_v2
2026-02-19T00:29:42.678794,67500,3.213515,24.87,1.882370e-04,25379,1658880000,1.6589,18.1568,training_v2
2026-02-19T00:30:30.630283,67550,3.226166,25.18,1.882194e-04,25379,1660108800,1.6601,18.1701,training_v2
2026-02-19T00:31:15.199440,67600,3.296520,27.02,1.882018e-04,25381,1661337600,1.6613,18.1825,training_v2
2026-02-19T00:31:59.799982,67650,3.339463,28.20,1.881842e-04,25382,1662566400,1.6626,18.1949,training_v2
2026-02-19T00:32:44.317522,67700,3.336442,28.12,1.881666e-04,25384,1663795200,1.6638,18.2072,training_v2
2026-02-19T00:33:28.921537,67750,3.346255,28.40,1.881490e-04,25385,1665024000,1.6650,18.2196,training_v2
